Order_Date,Region,Product_ID,Category,Sub_Category,Sales,Profit,Inventory_Days
2020-11-09,North,P00697,Clothing,Shoes,665.49,89.86,237
2023-10-12,North,P00881,Groceries,Beverages,736.57,86.18,336
2023-07-01,West,P00562,Toys,Action Figures,661.87,251.82,59
2021-09-07,South,P00665,Electronics,Laptops,168.8,-5.54,45
2023-06-16,North,P00925,Furniture,Chairs,700.5,171,191
2023-08-06,North,P00304,Furniture,Tables,702,-104.33,133
2022-12-08,East,P00730,Electronics,Laptops,882.06,350.6,31
2021-11-28,North,P00958,Toys,Action Figures,827.56,-162.95,363
2021-02-13,South,P00295,Electronics,Laptops,236.34,100.91,82
2022-01-20,West,P00579,Clothing,Shirts,819.79,299.8,12
2023-07-22,South,P00858,Toys,Board Games,16.32,-1.15,46
2022-01-27,North,P00002,Groceries,Vegetables,333.17,49.27,360
2022-09-14,East,P00798,Toys,Board Games,267.21,55.37,344
2024-01-05,East,P00323,Clothing,Shoes,820.49,-161.83,74
2022-03-09,North,P00587,Groceries,Vegetables,437.92,162.95,60
2022-12-12,South,P00962,Electronics,Accessories,187.7,56.87,278
2022-07-24,West,P00248,Electronics,Phones,937.86,234.75,242
2022-08-23,West,P00601,Toys,Puzzles,947.82,-158.19,12
2021-09-11,East,P00739,Electronics,Phones,76.68,12.71,193
2023-08-23,South,P00696,Clothing,Pants,67.34,-16.18,210
2021-08-15,South,P00488,Electronics,Phones,872.82,417.9,285
2022-01-28,West,P00951,Toys,Puzzles,451.5,98.45,7
2021-02-14,West,P00806,Furniture,Tables,74.97,0,79
2023-12-16,East,P00934,Groceries,Vegetables,820.6,-80.41,26
2023-07-08,West,P00280,Groceries,Vegetables,167.35,12.52,4
2021-09-02,West,P00289,Electronics,Laptops,431.92,26.39,39
2020-01-04,West,P00592,Furniture,Tables,531.75,191.82,75
2023-06-18,South,P00153,Toys,Puzzles,228.56,-53.5,84
2022-01-06,South,P00578,Clothing,Shirts,657.97,-53.55,337
2020-12-20,West,P00989,Clothing,Pants,963.6,-264.95,21
2023-11-30,West,P00109,Electronics,Laptops,910.43,351.32,84
2022-12-03,0,P00320,Electronics,Phones,403.62,-32.54,257
2020-09-06,South,P00133,Groceries,Vegetables,327.54,91.56,162
2023-05-24,North,P00090,Groceries,Fruits,220.97,-60.79,281
2021-09-11,North,P00711,Groceries,Vegetables,717.77,107.81,208
2023-12-10,West,P00542,Furniture,Tables,547.8,-94.55,145
2023-08-29,West,P00510,Electronics,Accessories,100.25,-17.75,27
2020-11-19,West,P00949,Electronics,Phones,846.34,261.37,349
2023-03-05,South,P00427,Groceries,Vegetables,139.93,-38.34,316
2023-08-03,East,P00435,Toys,Action Figures,967.84,-146.76,15
2022-06-22,West,P00871,Toys,Board Games,486.71,-100.34,273
2020-07-31,East,P00881,Toys,Puzzles,611.23,-62.33,9
2023-07-08,East,P00730,Electronics,Accessories,208.52,19.45,319
2023-12-06,North,P00558,Furniture,Beds,655,-25.72,344
2020-10-11,South,P00026,Groceries,Fruits,438.91,213.96,209
2022-04-10,East,P00806,Clothing,Pants,21.5,-5.2,320
2023-12-09,South,P00894,Clothing,Shirts,401.59,192.67,166
2021-06-13,South,P00334,Electronics,Laptops,298.75,76.48,289
2023-03-16,South,P00355,Furniture,Chairs,953.12,406.27,267
2020-04-13,South,P00937,Toys,Puzzles,485.7,-104.94,76
2023-11-17,North,P00064,Furniture,Beds,986.8,-183.55,80
2023-05-31,East,P00837,Toys,Puzzles,487.53,-64.22,161
2023-12-16,East,P00220,Clothing,Shoes,564.05,-164.81,353
2020-02-10,South,P00914,Furniture,Beds,522.53,-120.03,77
2020-06-10,East,P00251,Clothing,Shirts,87.79,1.54,194
2020-07-12,North,P00756,Electronics,Phones,977.69,-136.2,122
2020-05-23,North,P00745,Electronics,Laptops,802.58,-112.26,305
2020-08-07,North,P00064,Toys,Board Games,952.03,-191,123
2023-10-18,South,P00306,Toys,Action Figures,41.27,18.53,359
2022-03-13,East,P00028,Toys,Board Games,616.81,-37.58,204
2021-11-08,East,P00674,Electronics,Phones,872.26,236.62,318
2023-08-30,West,P00591,Toys,Action Figures,785.59,149.11,7
2021-08-20,East,P00880,Furniture,Beds,664.21,94.58,314
2020-01-16,South,P00236,Toys,Board Games,785.99,66.59,127
2020-05-28,South,P00031,Clothing,Pants,531.14,151.52,0
2022-08-28,South,P00281,Groceries,Vegetables,254.63,-43.89,301
2022-04-09,West,P00745,Clothing,Shoes,619.58,-22.79,0
2023-09-18,South,P00999,Furniture,Chairs,343.53,-53.01,119
2023-08-06,West,P00448,Electronics,Accessories,439.32,-116.45,300
2020-12-16,East,P00348,Electronics,Laptops,559.81,154.15,150
2020-04-28,East,P00883,Clothing,Shoes,338.99,45.42,59
2022-04-24,South,P00829,Clothing,Shoes,653.82,-91.77,35
2020-10-11,West,P00902,Furniture,Chairs,228.36,7.93,207
2022-10-21,South,P00467,Electronics,Laptops,265.11,18.58,350
2022-09-15,North,P00787,Clothing,Shoes,961.17,31.46,24
2021-02-04,West,P00585,Electronics,Phones,431.24,-10.03,364
2021-12-23,North,P00920,Clothing,Shoes,770.05,79.99,50
2021-12-13,North,P00334,Toys,Puzzles,868.36,141.49,250
2021-01-22,West,P00317,Toys,Board Games,728.01,65.04,66
2024-02-06,East,P00862,Clothing,Pants,601.75,201.2,295
2022-02-04,South,P00409,Furniture,Chairs,284.06,49.39,246
2022-10-04,West,P00753,Furniture,Beds,365.56,0,18
2021-05-12,South,P00538,Toys,Puzzles,635.24,181.99,355
2023-05-10,West,P00222,Toys,Puzzles,778.24,18.87,87
2022-06-02,South,P00968,Toys,Board Games,636.22,-1.09,2
2022-10-04,East,P00062,Groceries,Vegetables,189.17,72.55,41
2020-10-03,West,P00436,Furniture,Beds,0,101.04,111
2023-05-30,North,P00981,Furniture,Tables,596.99,97.63,84
2023-11-26,South,P00285,Groceries,Fruits,597.02,-101,345
2022-07-08,East,P00560,Clothing,Shirts,969.72,-90.66,229
2020-05-28,South,P00881,Furniture,Beds,18.94,3.23,164
2020-11-15,North,P00957,Groceries,Vegetables,970.12,61.15,10
2022-08-13,West,P00090,Groceries,Fruits,82.76,-13.59,93
2021-06-25,South,P00138,Toys,Puzzles,343.63,124.77,257
2020-04-28,West,P00751,Clothing,Shoes,454.94,77.48,0
2020-07-05,South,P00211,Groceries,Beverages,260,-3.28,284
2020-04-16,North,P00291,Furniture,Chairs,46.3,13.39,204
2023-06-22,South,P00054,Electronics,Laptops,479.88,180.12,44
2021-01-25,West,P00633,Toys,Action Figures,451.9,176.86,108
2021-09-04,East,P00924,Clothing,Shoes,544.51,-148.46,334
2021-08-27,West,P00367,Electronics,Accessories,66.52,8.31,20
2020-07-19,East,P00513,Furniture,Chairs,0,12.97,35
2023-11-23,North,P00674,Groceries,Fruits,457.68,204.63,325
2023-08-09,South,P00617,Furniture,Tables,112.28,18.83,12
2021-07-17,0,P00142,Clothing,Shirts,156.86,76.75,216
2021-02-16,West,P00475,Clothing,Shoes,689.11,-197.15,217
2021-12-16,East,P00733,Toys,Puzzles,642.73,253.45,223
2020-08-04,West,P00155,Groceries,Vegetables,261.68,30.72,294
2022-03-05,East,P00097,Furniture,Tables,148.25,-40.92,301
2023-03-11,North,P00135,Furniture,Chairs,152.11,68.73,8
2022-03-22,West,P00099,Toys,Puzzles,970.21,-218.18,264
2022-10-26,South,P00046,Toys,Puzzles,164.6,-18.49,86
2022-01-14,North,P00474,Furniture,Beds,262.75,60.25,119
2020-04-07,South,P00158,Toys,Board Games,945.17,233.08,114
2022-09-06,East,P00995,Electronics,Phones,251.71,91.8,303
2020-02-23,East,P00462,Toys,Puzzles,574.9,-158.49,328
2020-01-20,North,P00156,Groceries,Vegetables,797.56,346.89,1
2021-08-04,South,P00386,Furniture,Beds,223.52,50.76,53
2020-07-18,West,P00611,Toys,Puzzles,670.3,108.42,220
2022-10-03,South,P00520,Furniture,Tables,167.69,30.85,63
2020-08-30,North,P00964,Furniture,Chairs,977.4,24.95,176
2020-04-29,West,P00119,Toys,Puzzles,754.9,-171.83,159
2021-03-05,West,P00858,Electronics,Laptops,741.06,298.51,102
2022-06-25,North,P00332,Clothing,Shirts,333.76,78.12,0
2020-10-30,South,P00558,Electronics,Accessories,879.11,-40.65,331
2020-09-19,East,P00958,Furniture,Tables,381.92,-23.87,89
2020-08-12,West,P00486,Furniture,Chairs,335.1,68.42,199
2020-06-27,North,P00288,Toys,Board Games,567.8,2.46,93
2023-04-05,North,P00692,Toys,Puzzles,454.21,-49.95,291
2021-07-17,North,P00637,Toys,Board Games,235,-56.74,355
2021-06-23,West,P00351,Clothing,Shoes,176.76,0,265
2020-03-09,South,P00406,Electronics,Phones,385.99,150.79,304
2022-06-27,South,P00339,Toys,Action Figures,848.7,366.12,221
2022-06-26,South,P00484,Electronics,Accessories,347.84,1.45,304
2020-01-27,East,P00360,Clothing,Pants,584.37,74.15,271
2021-03-30,North,P00670,Clothing,Pants,400.42,55.87,302
2023-06-02,East,P00373,Furniture,Beds,720.94,334.82,21
2021-02-16,West,P00806,Clothing,Shirts,203.82,-59.91,303
2022-02-13,East,P00813,Clothing,Shoes,80.57,37.36,292
2021-01-08,North,P00627,Toys,Puzzles,927.76,-233.6,277
2021-02-21,North,P00072,Furniture,Chairs,484.39,-69.92,334
2020-08-30,North,P00321,Electronics,Accessories,491.01,-46.44,52
2020-12-19,North,P00975,Clothing,Shoes,673.4,298.78,156
2023-05-05,South,P00633,Groceries,Vegetables,543.77,-27.71,158
2020-05-10,West,P00810,Toys,Puzzles,718.99,-58.89,132
2022-05-18,East,P00005,Clothing,Shirts,824.94,97.33,263
2021-11-03,North,P00026,Clothing,Pants,684.31,-105.96,159
2023-09-23,West,P00209,Furniture,Beds,711.96,-152.71,298
2021-02-13,West,P00654,Clothing,Shirts,918.57,36.4,263
2022-10-15,West,P00586,Clothing,Pants,817.59,-0.97,173
2020-08-29,South,P00561,Groceries,Fruits,636.82,293.65,118
2020-02-04,West,P00017,Toys,Board Games,520.02,90.92,26
2023-01-18,East,P00941,Clothing,Shirts,219.92,41.52,121
2023-02-07,East,P00767,Groceries,Fruits,841.46,353.43,208
2020-12-21,South,P00773,Groceries,Fruits,561.07,-53.57,68
2022-03-21,East,P00851,Clothing,Shirts,282.06,101,60
2022-04-23,South,P00740,Groceries,Fruits,674.71,234.55,164
2023-03-15,North,P00229,Electronics,Accessories,158.21,6.19,69
2022-11-07,North,P00390,Electronics,Phones,176.33,51.05,226
2020-05-01,South,P00547,Clothing,Shoes,478.16,61.34,150
2022-06-25,East,P00639,Furniture,Chairs,33.4,7.13,160
2021-12-03,North,P00804,Clothing,Shirts,641.58,-60.62,77
2021-10-05,North,P00401,Furniture,Tables,598.53,58.3,258
2021-07-24,East,P00163,Electronics,Accessories,281.79,50.06,146
2023-10-10,South,P00980,Clothing,Pants,410.28,17.46,167
2022-07-18,West,P00452,Electronics,Laptops,727.27,-208.98,280
2022-07-04,North,P00283,Electronics,Accessories,137.11,-29.71,218
2022-08-18,West,P00614,Furniture,Beds,343.85,145.94,109
2021-08-22,East,P00413,Electronics,Laptops,88.63,-20.52,353
2023-06-08,East,P00942,Groceries,Fruits,599.79,12.57,353
2021-04-11,East,P00148,Furniture,Beds,234.39,-3.75,196
2022-11-27,North,P00329,Clothing,Pants,447.99,163.74,5
2020-04-27,West,P00281,Furniture,Beds,79.23,16.81,264
2022-12-23,East,P00522,Furniture,Tables,881.28,194.5,300
2021-03-07,South,P00475,Clothing,Pants,331.09,-11.12,326
2021-05-11,South,P00844,Groceries,Vegetables,61.82,0.17,102
2023-12-01,West,P00953,Clothing,Shoes,562.21,159.96,286
2022-08-08,West,P00509,Electronics,Laptops,340.23,55.93,36
2020-09-25,West,P00018,Toys,Action Figures,962.05,200.08,303
2023-03-20,South,P00037,Toys,Action Figures,208.92,26.88,158
2020-09-20,West,P00210,Furniture,Beds,455.87,139.01,145
2024-02-06,North,P00548,Clothing,Shirts,307.84,149.3,3
2023-08-17,South,P00690,Electronics,Phones,927.91,-104.19,348
2021-07-17,East,P00356,Furniture,Beds,974.42,-276.71,360
2021-03-02,North,P00873,Toys,Board Games,770.91,-81,286
2023-06-16,North,P00095,Clothing,Shirts,525.75,104.56,231
2022-05-03,West,P00023,Furniture,Chairs,866.04,161.77,38
2021-08-09,West,P00285,Clothing,Shoes,167.71,-41.85,292
2020-01-20,East,P00921,Toys,Puzzles,310.1,-27.76,66
2024-01-22,East,P00996,Clothing,Pants,387.1,-8.88,249
2023-12-11,West,P00070,Electronics,Phones,558.26,-31.03,180
2020-05-14,South,P00151,Electronics,Laptops,286.91,130.23,311
2021-01-16,South,P00286,Furniture,Tables,170.15,55.98,143
2022-12-30,West,P00257,Electronics,Accessories,992.24,378.18,12
2022-10-07,West,P00372,Groceries,Beverages,931.29,-192.69,82
2021-09-23,South,P00399,Clothing,Shirts,631.67,151.25,158
2020-05-24,West,P00980,Clothing,Shoes,724.21,-135.41,7
2023-11-20,East,P00784,Electronics,Accessories,311.63,-73.32,163
2022-07-04,West,P00180,Clothing,Pants,181.79,46.53,206
2021-01-17,South,P00167,Groceries,Beverages,975.85,207.64,25
2023-02-07,North,P00717,Furniture,Tables,579.41,48.37,289
2020-05-17,North,P00524,Groceries,Fruits,923.53,82.79,110
2023-04-09,West,P00913,Groceries,Fruits,899.28,326.86,25
2023-04-22,West,P00134,Groceries,Fruits,669.64,-135.66,0
2022-06-26,South,P00646,Toys,Action Figures,240.23,-56.7,12
2021-11-08,North,P00414,Groceries,Beverages,966.16,44.44,141
2022-06-20,East,P00751,Clothing,Shoes,937.08,375.66,316
2023-05-29,West,P00516,Groceries,Vegetables,852.93,-255.65,43
2021-05-25,East,P00710,Electronics,Phones,623.39,137.25,287
2021-11-17,West,P00824,Toys,Board Games,70.74,22.96,266
2022-07-23,South,P00657,Groceries,Beverages,219.64,19.26,178
2024-01-11,South,P00263,Clothing,Shirts,67.2,17.21,83
2022-04-29,East,P00860,Electronics,Accessories,178.96,-43,156
2021-03-13,North,P00951,Electronics,Laptops,310.24,-67.99,80
2020-06-18,East,P00473,Toys,Board Games,694.7,135.08,260
2021-10-20,South,P00160,Electronics,Laptops,996.73,350.03,359
2021-07-14,North,P00285,Clothing,Shoes,228.59,-36.8,124
2024-02-04,North,P00756,Groceries,Beverages,849.54,237.41,116
2021-05-24,South,P00321,Clothing,Pants,410.75,0,7
2021-05-12,North,P00453,Toys,Puzzles,530.25,45.23,229
2020-10-21,West,P00119,Toys,Board Games,393.21,185.22,183
2020-04-01,West,P00683,Furniture,Chairs,421.99,35.9,246
2023-07-25,North,P00454,Clothing,Shirts,792.43,131.32,314
2022-01-05,East,P00519,Electronics,Accessories,197.8,38.6,13
2022-12-19,East,P00749,Furniture,Tables,22,-2.35,213
2021-04-25,East,P00675,Furniture,Chairs,206.87,-51.37,160
2022-03-28,West,P00099,Groceries,Fruits,492.98,-104.62,188
2023-04-09,North,P00192,Toys,Puzzles,649.63,64.62,256
2020-11-26,South,P00078,Groceries,Beverages,107.1,9.7,196
2020-08-31,West,P00970,Groceries,Fruits,866.01,-91.12,82
2022-06-14,West,P00498,Furniture,Chairs,481.26,0.34,42
2022-11-03,West,P00100,Clothing,Shirts,787.17,0,105
2023-12-31,East,P00996,Groceries,Beverages,111.13,25.22,129
2023-04-03,North,P00599,Furniture,Chairs,810.79,-193.67,97
2023-03-03,East,P00388,Toys,Action Figures,842.46,-226.84,232
2022-08-26,West,P00584,Furniture,Chairs,466.86,97.93,290
2021-11-26,East,P00770,Furniture,Beds,392.49,23.59,79
2022-07-18,North,P00859,Furniture,Tables,890.5,53.87,173
2021-04-20,East,P00609,Toys,Puzzles,158.67,46.01,87
2021-07-21,North,P00515,Groceries,Vegetables,683.43,-182.24,87
2020-11-30,North,P00852,Groceries,Beverages,719.16,-174.28,152
2023-09-08,South,P00277,Clothing,Pants,45.22,4.83,232
2021-04-14,North,P00524,Groceries,Vegetables,359.72,-22.58,139
2021-05-23,East,P00502,Electronics,Phones,971.04,440.71,28
2021-11-09,0,P01000,Electronics,Phones,361.29,10.73,261
2020-07-25,West,P00987,Furniture,Chairs,663.7,206.74,320
2023-10-21,East,P00678,Groceries,Vegetables,430.05,-100.59,220
2023-09-15,South,P00028,Groceries,Fruits,899.91,293.36,360
2021-05-12,North,P00964,Clothing,Pants,628.42,3.49,49
2023-11-22,West,P00144,Furniture,Chairs,262.86,-24.03,105
2022-02-26,East,P00437,Electronics,Accessories,647.47,80.44,190
2023-09-19,West,P00618,Toys,Board Games,896.86,-37.87,164
2020-11-14,North,P00962,Toys,Action Figures,299.89,145.14,269
2023-10-17,North,P00265,Groceries,Vegetables,586.6,175.08,288
2020-11-29,South,P00427,Furniture,Tables,620.33,-108.36,10
2021-03-25,West,P00200,Toys,Action Figures,344.88,152.6,183
2020-08-17,West,P00824,Groceries,Vegetables,104.06,0.08,334
2022-07-22,North,P00160,Furniture,Chairs,445.01,84.71,278
2022-03-11,West,P00439,Groceries,Beverages,281.05,124.41,172
2021-10-02,West,P00615,Toys,Board Games,205.5,84.16,122
2023-12-13,East,P01000,Clothing,Shirts,817.79,318.2,268
2020-08-18,South,P00422,Groceries,Fruits,919.74,-90.33,149
2022-08-25,West,P00512,Furniture,Chairs,978.61,292.17,238
2023-01-12,East,P00999,Clothing,Pants,778.68,175.15,203
2021-04-25,East,P00810,Furniture,Beds,326.86,98.89,345
2023-10-13,North,P00831,Furniture,Beds,938.01,-249.01,258
2023-11-12,West,P00248,Electronics,Laptops,140.41,39.42,283
2021-02-10,West,P00354,Groceries,Vegetables,965.48,87.58,88
2023-01-05,North,P00955,Electronics,Laptops,0,10.72,189
2021-04-18,South,P00235,Clothing,Pants,745.99,141.4,118
2023-06-25,South,P00383,Groceries,Vegetables,569.37,142.97,295
2021-02-21,North,P00648,Groceries,Fruits,581.4,233.55,229
2023-03-06,South,P00976,Toys,Board Games,168.47,11.67,144
2020-11-04,East,P00950,Toys,Board Games,813.63,238.69,3
2021-04-19,East,P00294,Toys,Action Figures,991.89,-218.87,224
2022-03-27,North,P00621,Toys,Puzzles,881.02,199.15,10
2022-06-27,West,P00224,Electronics,Laptops,744.92,262.28,219
2021-12-20,East,P00055,Groceries,Beverages,196.14,-3.08,13
2022-09-23,North,P00165,Groceries,Beverages,543.31,64.83,234
2021-01-07,East,P00786,Furniture,Chairs,763.38,-207.45,209
2021-11-06,South,P00770,Furniture,Tables,20.92,6.27,20
2020-08-21,West,P00306,Toys,Action Figures,333.66,-60.36,70
2021-03-02,North,P00286,Clothing,Shirts,877.88,0,132
2023-05-15,East,P00687,Furniture,Beds,391.52,84.06,24
2021-08-11,West,P00443,Groceries,Vegetables,225.04,-42.7,230
2022-11-03,West,P00585,Electronics,Phones,418.5,107.34,202
2020-05-02,West,P00315,Clothing,Shoes,623.39,-9.73,57
2020-09-24,South,P00104,Furniture,Chairs,393.8,8.61,71
2022-02-20,West,P00530,Toys,Action Figures,486.16,103.97,216
2020-05-25,North,P00542,Electronics,Phones,113.1,-13.53,254
2020-02-27,East,P00623,Electronics,Accessories,491.73,88.26,159
2022-06-05,North,P00120,Clothing,Shoes,32.7,-1.38,319
2021-03-23,South,P00495,Groceries,Beverages,86.29,-21.85,109
2022-11-11,West,P00396,Clothing,Shirts,748.47,363.44,117
2020-05-19,West,P00195,Clothing,Shoes,790.73,90,173
2022-07-16,West,P00040,Electronics,Accessories,155.98,-5.84,183
2023-06-02,West,P00772,Electronics,Accessories,243.5,-0.7,113
2022-07-23,South,P00595,Clothing,Pants,602.24,173.76,313
2023-05-31,South,P00426,Electronics,Accessories,933.78,199.88,198
2022-05-25,North,P00724,Electronics,Phones,639.82,210.19,198
2021-08-06,North,P00804,Groceries,Beverages,991.22,295.16,359
2021-03-08,North,P00128,Furniture,Tables,576.15,98.07,61
2023-05-01,North,P00057,Toys,Puzzles,979.85,-164.38,107
2020-07-22,West,P00950,Clothing,Pants,33.95,12.4,198
2021-10-06,North,P00070,Toys,Board Games,522.9,-31.91,245
2022-05-02,East,P00177,Electronics,Phones,65.57,25.06,69
2020-12-28,West,P00909,Electronics,Accessories,843.51,-127.47,49
2023-10-31,West,P00170,Toys,Action Figures,440.83,198.32,356
2022-09-30,West,P00165,Clothing,Shoes,142.15,-33.48,231
2023-08-19,West,P00632,Furniture,Tables,904.87,386.84,280
2022-08-04,East,P00393,Groceries,Beverages,732.21,228.75,182
2023-04-24,East,P00659,Electronics,Laptops,232.97,-45.41,57
2021-08-13,East,P00985,Furniture,Chairs,753.86,170.04,36
2020-07-02,West,P00667,Clothing,Shoes,23.27,-1.72,106
2023-05-06,South,P00858,Clothing,Shirts,289.37,-26.23,163
2021-10-14,West,P00896,Clothing,Shirts,282.86,93.26,336
2022-11-22,West,P00215,Clothing,Pants,377.5,16.27,217
2021-05-10,East,P00785,Electronics,Phones,778.94,-192.95,301
2020-02-07,East,P00475,Clothing,Pants,854.56,-224.58,338
2020-12-09,North,P00791,Furniture,Tables,907.37,0,196
2022-07-04,South,P00735,Clothing,Shoes,322.04,102.24,70
2020-09-28,South,P00920,Clothing,Shoes,900.84,-254.52,248
2020-02-17,West,P00876,Toys,Board Games,552.84,-109.25,199
2021-06-01,0,P00398,Electronics,Phones,399.51,144.74,142
2022-04-15,West,P00825,Clothing,Shoes,733.51,355.78,82
2022-04-13,West,P00742,Furniture,Chairs,153.52,43,305
2020-02-28,South,P00627,Groceries,Vegetables,469.29,224.13,161
2020-03-29,North,P00544,Furniture,Tables,159.73,-19.13,0
2023-01-29,West,P00243,Toys,Puzzles,686.92,93.48,152
2020-01-02,North,P00868,Furniture,Chairs,123.62,47.98,43
2023-08-10,West,P00286,Toys,Action Figures,76.99,20.5,17
2023-01-07,South,P00004,Electronics,Laptops,616.77,-73.45,98
2022-06-05,South,P00007,Furniture,Beds,489.85,-81.99,2
2022-04-08,West,P00401,Furniture,Beds,667.55,-84.86,330
2021-09-21,West,P00711,Toys,Puzzles,467.67,13.76,125
2022-01-18,West,P00819,Furniture,Tables,751.79,-50.77,294
2023-01-07,East,P00065,Toys,Puzzles,808.34,54.48,192
2023-02-13,North,P00945,Electronics,Accessories,796.05,77.86,32
2023-09-10,West,P00009,Toys,Puzzles,266.03,-44.76,68
2022-08-22,East,P00881,Toys,Board Games,759.18,87.69,232
2020-02-03,West,P00371,Toys,Action Figures,879.05,354.84,92
2020-03-01,East,P00369,Electronics,Laptops,262.94,120.25,168
